uuid,idschemelabel,identifier
f8400295-6ab7-4fb3-97bf-5c6203958ad3,Old Accession Number,I-8925
f8400295-6ab7-4fb3-97bf-5c6203958ad3,Wikidata ID,Q64558604
f840da4c-6a06-4800-834d-58418f8a3d99,Wikidata ID,Q76441659
f841051c-1224-4ab8-a184-0a30def2f83e,Wikidata ID,Q58032695
f8420484-b40c-4d21-8762-8da0ce8cae81,Wikidata ID,Q74042189
f8424383-b52a-49e7-8c9c-aef6b5135dee,Old Accession Number,B-24347
f8424383-b52a-49e7-8c9c-aef6b5135dee,Wikidata ID,Q65509978
f844b325-f9ed-4019-9072-32dcf5e30a67,Wikidata ID,Q64037615
f8454fff-924d-4d26-ba27-5c34de7ff222,Wikidata ID,Q64590903
f845b955-e2d2-423a-a2f0-c4bc2813346a,Wikidata ID,Q64171420
f8461376-ac65-4f2c-99f0-a49a16548810,Old Accession Number,B-10390
f8461376-ac65-4f2c-99f0-a49a16548810,Wikidata ID,Q65019474
f847388b-9dcc-4186-8ef7-1968e653c6b9,Old Accession Number,B-7647
f847388b-9dcc-4186-8ef7-1968e653c6b9,Wikidata ID,Q65024345
f847b574-6f0f-4ae3-a0e5-e67b914d2a2a,Wikidata ID,Q64165289
f847c54c-bf56-419b-89e8-d7131401a724,Wikidata ID,Q77013077
f8498aa4-c520-42b4-8949-1ab96cfe1038,Wikidata ID,Q20487098
f84a6182-4979-46aa-8223-3bf787bac45e,Wikidata ID,Q75397516
f84ab272-b69f-43ac-a0e8-78fe7d34c071,Old Accession Number,I-3124
f84ab272-b69f-43ac-a0e8-78fe7d34c071,Wikidata ID,Q64595148
f84abe93-0482-4fa3-af4c-c40720741c8c,Wikidata ID,Q75406745
f84b1018-5bb0-493f-bbd5-eb41ec905a60,Wikidata ID,Q76438960
f84b4d4d-8214-4af8-a545-eda4bd9b28f8,Old Accession Number,I-2396
f84b4d4d-8214-4af8-a545-eda4bd9b28f8,Wikidata ID,Q64633353
f84b764f-b1da-43b1-9d02-7532018443d4,Wikidata ID,Q77010290
f84c20b6-f16f-4305-8ff8-ad0f51bf5ce4,Wikidata ID,Q76440738
f84c2e54-b123-44f2-bd26-2cce920db321,Wikidata ID,Q64590910
f84e1151-3fe9-4c1c-bf60-f8272b8449f2,Wikidata ID,Q75431661
f84e2efd-ef56-45b6-8506-3bacee7f0598,Old Accession Number,B-21954
f84e2efd-ef56-45b6-8506-3bacee7f0598,Wikidata ID,Q65364063
f84e7581-ddcd-46ba-973d-d3898f4c5f73,Wikidata ID,Q76350039
f84f04b0-daae-4bf0-9c6a-2e91b536ab52,Wikidata ID,Q64617940
f8500e2e-61fa-4da5-87af-73e77a526cc4,Old Accession Number,2804
f8500e2e-61fa-4da5-87af-73e77a526cc4,Wikidata ID,Q20184785
f85032ac-8854-47ad-9da5-a32af25294d9,Old Accession Number,I-6605
f85032ac-8854-47ad-9da5-a32af25294d9,Wikidata ID,Q64637858
f850745a-b6ec-4536-a57e-5c61e238c39b,Old Accession Number,B-19895
f850745a-b6ec-4536-a57e-5c61e238c39b,Wikidata ID,Q65226350
f850e595-272d-4970-a089-340db68afac9,Old Accession Number,I-6020
f850e595-272d-4970-a089-340db68afac9,Wikidata ID,Q64534400
f851ffbe-e3c9-4b87-89e2-89f0e42f0a72,Old Accession Number,B-25343
f851ffbe-e3c9-4b87-89e2-89f0e42f0a72,Wikidata ID,Q65507764
f85294d2-72ba-4c5e-a7d3-79cc08fcd9ce,Wikidata ID,Q74072209
f8533785-9f3b-44aa-8b88-d920beaf7044,Wikidata ID,Q64159165
f8537452-a8e4-4b4a-a88e-586207589d2d,Wikidata ID,Q63863612
f8542cf0-3535-4131-a475-5b49e26a26e3,Wikidata ID,Q77011853
f854c33e-5a31-4624-a712-f7e3f5cb45d6,Old Accession Number,B-17583
f854c33e-5a31-4624-a712-f7e3f5cb45d6,Wikidata ID,Q65363585
f8550788-906e-421d-b7fe-aaca1c8f3d7a,Old Accession Number,B-7547
f8550788-906e-421d-b7fe-aaca1c8f3d7a,Wikidata ID,Q65026358
f855c795-8cd0-4788-a093-43dabe178e15,Old Accession Number,B-17409
f855c795-8cd0-4788-a093-43dabe178e15,Wikidata ID,Q65067909
f855e7ab-8910-4f90-ac95-3c213dc2111f,Wikidata ID,Q64158660
f8560ca2-5d74-4d41-9d5b-ea65236f5664,Old Accession Number,B-4859
f8560ca2-5d74-4d41-9d5b-ea65236f5664,Wikidata ID,Q65023023
f856e44e-793c-4da9-a847-f49f9dc2a8bd,Old Accession Number,B-6833
f856e44e-793c-4da9-a847-f49f9dc2a8bd,Wikidata ID,Q64959389
f8574c98-0bf0-40b2-95ac-fdb185587698,Wikidata ID,Q76555900
f8575894-9887-4707-8d37-58800d077003,Old Accession Number,I-11216
f8575894-9887-4707-8d37-58800d077003,Wikidata ID,Q64582317
f8581711-a633-466a-9f61-ff6c9bfc4fa6,Old Accession Number,B-12799
f8581711-a633-466a-9f61-ff6c9bfc4fa6,Wikidata ID,Q65083272
f858a97e-2de6-4c78-8358-dbec4eefa6cb,Old Accession Number,I-15995
f858a97e-2de6-4c78-8358-dbec4eefa6cb,Wikidata ID,Q64633700
f858ae5d-1b5f-4f8d-ae2f-e7253b49b30f,Wikidata ID,Q64159289
f858c89d-79b4-4e94-8efa-46dafd83fa63,Wikidata ID,Q76348749
f85b21ae-5116-43e0-a2ec-016c6a889c3c,Wikidata ID,Q75395081
f85b378a-53c6-476d-8cbf-a8fe67d801dd,Wikidata ID,Q64164439
f85b4711-5349-4f4e-b9b6-24b3da522626,Wikidata ID,Q64628189
f85b520f-9eb1-4b9f-837e-24134686dae6,Old Accession Number,B-33836
f85b520f-9eb1-4b9f-837e-24134686dae6,Wikidata ID,Q74035460
f85b609c-f780-49a0-894a-3ae0f896350d,Wikidata ID,Q74040507
f85d03ea-9136-46e7-b2c2-ca31cd4d52ef,Key Set Number,342
f85d03ea-9136-46e7-b2c2-ca31cd4d52ef,Old Accession Number,D-308
f85d03ea-9136-46e7-b2c2-ca31cd4d52ef,Stieglitz Estate Number,130D
f85d03ea-9136-46e7-b2c2-ca31cd4d52ef,Wikidata ID,Q64034818
f85d1cee-6516-4bb1-b911-7e7a293bc834,Old Accession Number,289
f85d1cee-6516-4bb1-b911-7e7a293bc834,Wikidata ID,Q64562042
f85d58b2-1e6c-4f0f-a831-da3c7aa6c3f5,Old Accession Number,A-1414
f85d58b2-1e6c-4f0f-a831-da3c7aa6c3f5,Wikidata ID,Q63854539
f85d84e3-d7ad-483a-86f7-19b498d73f4d,ULAN ID,500031530
f85d84e3-d7ad-483a-86f7-19b498d73f4d,Wikidata ID,Q6867898
f85dce26-b206-4b4f-a0ca-d59c031ba6d6,ULAN ID,500107472
f85f2f12-591a-4e33-b6a1-29da673b5935,Wikidata ID,Q64592676
f85f953c-1997-48b3-bbf0-2cec1d842054,Old Accession Number,B-15805
f85f953c-1997-48b3-bbf0-2cec1d842054,Wikidata ID,Q65082254
f860adf2-ff7c-4d8e-ac17-f75e23115270,Wikidata ID,Q76558064
f860b26b-8614-4827-9ef5-d803e3c45da9,Wikidata ID,Q74043803
f861c80c-4e4a-40de-aa1c-7a2df93403ac,Wikidata ID,Q76556029
f8629fba-8923-4778-aee3-d86fe8d7edb6,Old Accession Number,I-9771
f8629fba-8923-4778-aee3-d86fe8d7edb6,Wikidata ID,Q64580863
f86309f4-5f18-474c-9f89-2c20b12a43cb,Old Accession Number,I-6929
f86309f4-5f18-474c-9f89-2c20b12a43cb,Wikidata ID,Q64594720
f863215d-974c-4164-928f-9dbd597f3a2e,Wikidata ID,Q63571263
f8632ec1-c9bb-4f75-bb1e-de5064faad76,Wikidata ID,Q77258163
f863ecf3-3d72-4f3a-a6eb-6307f21de8b6,Old Accession Number,B-26076
f863ecf3-3d72-4f3a-a6eb-6307f21de8b6,Wikidata ID,Q65575302
f863f764-a7d5-4275-bd98-90516d2112e7,Wikidata ID,Q64164024
f8654e19-6c53-4493-8a90-2b20e12b3fe8,Wikidata ID,Q64558543
f8661f99-71b0-4646-a521-9b0f31c6f9b0,Old Accession Number,B-21207
f8661f99-71b0-4646-a521-9b0f31c6f9b0,Wikidata ID,Q65222147
f8661fae-9b51-4d6f-a2c9-90718ce96823,ULAN ID,500006820
f8661fae-9b51-4d6f-a2c9-90718ce96823,Wikidata ID,Q114405
f868293c-cfda-4a4b-b493-eadecce11dc9,Old Accession Number,I-6755
f868293c-cfda-4a4b-b493-eadecce11dc9,Wikidata ID,Q64637268
f86835ac-91d4-43bb-a5ee-4da49fc31a17,Wikidata ID,Q64163484
f868a269-b2e4-4029-9194-3e459e299cf9,Old Accession Number,I-9217
f868a269-b2e4-4029-9194-3e459e299cf9,Wikidata ID,Q64535981
f868efb2-5f0a-4144-8c33-e3e15745434d,Old Accession Number,B-19322
f868efb2-5f0a-4144-8c33-e3e15745434d,Wikidata ID,Q65362717
f868f46c-0437-45ac-92b3-00d1d81211f8,Key Set Number,903
f868f46c-0437-45ac-92b3-00d1d81211f8,Old Accession Number,D-859
f868f46c-0437-45ac-92b3-00d1d81211f8,Stieglitz Estate Number,158B
f868f46c-0437-45ac-92b3-00d1d81211f8,Wikidata ID,Q64035914
f868fd27-f0a7-4a78-8781-ba9a02a3197a,Old Accession Number,I-4251
f868fd27-f0a7-4a78-8781-ba9a02a3197a,Wikidata ID,Q64633784
f8693463-f14b-4057-8b3c-42fd1df4e07d,Wikidata ID,Q74880314
f8695b5b-27ea-4df1-9e19-e7fdd9ead33b,Old Accession Number,B-24122
f8695b5b-27ea-4df1-9e19-e7fdd9ead33b,Wikidata ID,Q65512273
f869e5b3-1a67-41ae-9869-e8328e52e3cc,Old Accession Number,I-15030
f869e5b3-1a67-41ae-9869-e8328e52e3cc,Wikidata ID,Q64537486
f86a6439-21db-4603-8854-1028a0179dbd,Wikidata ID,Q64618007
f86b540d-ba9d-4681-b567-6db1aada951c,Old Accession Number,B-30400
f86b540d-ba9d-4681-b567-6db1aada951c,Wikidata ID,Q65569609
f86ba112-07bd-4a66-aaf4-1248172fa15b,Wikidata ID,Q74885137
f86bd6e0-5da1-4c27-8a2c-9abdb747a462,Old Accession Number,B-12245
f86bd6e0-5da1-4c27-8a2c-9abdb747a462,Wikidata ID,Q65085970
f86c5a17-080d-488f-8fab-ddbc4fa33b64,Wikidata ID,Q64571023
f86cc3f6-fbc4-41d6-b603-cbbd445a60a1,ULAN ID,500354438
f86cebe8-88c6-4f00-9c89-6f886657d3d0,Old Accession Number,I-4168
f86cebe8-88c6-4f00-9c89-6f886657d3d0,Wikidata ID,Q64536616
f86d537b-19b4-465f-b763-e205d224bbf1,Old Accession Number,371
f86d537b-19b4-465f-b763-e205d224bbf1,Wikidata ID,Q20173695
f86dd637-3c4f-4ce1-a295-acb0d30e3d45,Old Accession Number,SB-62
f86dd637-3c4f-4ce1-a295-acb0d30e3d45,Wikidata ID,Q74034794
f86ebfad-157f-474d-8e44-ff062c62008b,Wikidata ID,Q76558120
f86f4729-4005-445f-928e-934dac3000f1,Old Accession Number,B-6235
f86f4729-4005-445f-928e-934dac3000f1,Wikidata ID,Q64958154
f86fcdd9-040c-490e-9297-e3adb9b52925,Wikidata ID,Q64145490
f86ff99b-0ab4-481b-bd67-ab55f7db8ab1,Wikidata ID,Q64162719
f870b1f8-9088-4b08-84ec-3aedbfaa6fb2,Wikidata ID,Q64154598
f87126ca-16ce-41f0-b230-02ad18c11370,Old Accession Number,SB-64
f87126ca-16ce-41f0-b230-02ad18c11370,Wikidata ID,Q74034815
f8712da1-d650-49ea-ae7c-f422a56b7c74,Wikidata ID,Q77262929
f87194d0-7041-4eda-80da-c6ab69295967,Old Accession Number,I-9282
f87194d0-7041-4eda-80da-c6ab69295967,Wikidata ID,Q64535394
f873abf0-44a9-4c62-ab4f-c1a48bb4c8c9,Old Accession Number,I-14551
f873abf0-44a9-4c62-ab4f-c1a48bb4c8c9,Wikidata ID,Q64572601
f873b052-8f09-40e8-8d06-73120c1c109e,ULAN ID,500106324
f87452e7-c072-4d2e-ab8b-26494352a31a,Old Accession Number,B-26063
f87452e7-c072-4d2e-ab8b-26494352a31a,Wikidata ID,Q65564309
f8745851-6f0f-4349-9298-9aa7c7e21b3a,Old Accession Number,I-4171
f8745851-6f0f-4349-9298-9aa7c7e21b3a,Wikidata ID,Q64536437
f8752eca-1c1e-43ce-9002-2e6e4b88b9c2,Old Accession Number,B-31191
f8752eca-1c1e-43ce-9002-2e6e4b88b9c2,Wikidata ID,Q65570340
f8758e2b-9762-46f4-beb1-3b920b36308e,Wikidata ID,Q76560388
f8761545-f7f1-4e2e-8889-74a8e5eae9a6,Wikidata ID,Q76558627
f87629d6-9e00-4c25-a41c-46e03e84d062,Wikidata ID,Q64164442
f877935b-f3f2-4494-9bae-fc95c54c4805,Old Accession Number,2041
f877935b-f3f2-4494-9bae-fc95c54c4805,Wikidata ID,Q20188515
f877e803-403a-4a5a-8989-432d5f570216,Wikidata ID,Q64161572
f878262a-8211-4430-9acc-1872492d0ef4,Wikidata ID,Q74048740
f878b59b-2e08-4f96-a3d5-2f5644623a92,ULAN ID,500023363
f878b59b-2e08-4f96-a3d5-2f5644623a92,Wikidata ID,Q1356084
f878bdfe-b090-4a28-9f0b-5a78bfbce586,Wikidata ID,Q64074071
f8790dd2-c33b-481c-9ebe-18992d93b09a,Wikidata ID,Q76561412
f879318f-3dfc-4c5f-8caf-b21234ac2bb9,Wikidata ID,Q76553812
f8793c7d-609f-4cc8-9d55-e4d4c237f4c5,Wikidata ID,Q64154799
f8795c07-fc78-449a-8987-17104288ec70,Old Accession Number,B-31996
f8795c07-fc78-449a-8987-17104288ec70,Wikidata ID,Q74038302
f879b84a-1a63-49d9-9e29-a82f26ee9382,Wikidata ID,Q76345148
f879bff3-735d-44fe-b70c-2f6ad46a1e61,ULAN ID,500283284
f879bff3-735d-44fe-b70c-2f6ad46a1e61,Wikidata ID,Q3380024
f879c941-9136-4e06-867f-a671c4b059af,Old Accession Number,B-18715
f879c941-9136-4e06-867f-a671c4b059af,Wikidata ID,Q65222580
f87a5b3f-6fdc-4cde-84f2-6ed992ccc160,Wikidata ID,Q76439614
f87abef0-97ba-4c86-b9b9-36c74e3e4a5c,Wikidata ID,Q20179891
f87b4ec4-fe80-4ef3-a196-f7a5b38540d8,Wikidata ID,Q64537162
f87b62bb-3dbc-4c87-8c37-abd136226fb5,Old Accession Number,I-3066
f87b62bb-3dbc-4c87-8c37-abd136226fb5,Wikidata ID,Q64573804
f87bd79d-7b0c-4a44-85c0-5730ebc3c07c,Wikidata ID,Q76555549
f87cdc90-c87d-4760-b50b-2e5e14d4ad6e,Old Accession Number,B-30637
f87cdc90-c87d-4760-b50b-2e5e14d4ad6e,Wikidata ID,Q64536488
f87d0723-8059-4773-8289-b5d50b2ae99b,Wikidata ID,Q64170289
f87e0811-bfdf-4f38-9edb-8d54c5881051,Wikidata ID,Q64156196
f87e8950-069a-45d5-9242-23f662cf54c8,Wikidata ID,Q76456468
f87f1d06-6ff7-4a34-97dd-b29eec75298e,Old Accession Number,I-1117
f87f1d06-6ff7-4a34-97dd-b29eec75298e,Wikidata ID,Q64629818
f87f966e-44e2-4960-a2ac-cc9b0e7cd6c2,Wikidata ID,Q76345384
f87fde9b-ecfb-4846-853f-56ef8de84b10,Old Accession Number,B-10441
f87fde9b-ecfb-4846-853f-56ef8de84b10,Wikidata ID,Q65025689
f88051e3-ad3e-4019-8fc5-f4d8f230a44c,Wikidata ID,Q77008428
f88072d7-3cde-4ad7-a493-357facced6d6,Wikidata ID,Q76343456
f8807e80-e224-4076-a278-98398073126b,Old Accession Number,I-14038
f8807e80-e224-4076-a278-98398073126b,Wikidata ID,Q64591776
f880da80-e392-4927-a978-8e7000b09ccd,Old Accession Number,B-10777
f880da80-e392-4927-a978-8e7000b09ccd,Wikidata ID,Q65022132
f880f244-92c2-42b5-ae85-ce29555cf1b1,Wikidata ID,Q76439898
f88112e4-e0c0-4588-afb4-7f4afe512c0a,Wikidata ID,Q75121551
f88119c4-3068-4bee-b3fe-ad7030b65535,ULAN ID,500007794
f88119c4-3068-4bee-b3fe-ad7030b65535,Wikidata ID,Q5538265
f8813c57-b28b-468a-8434-2c915dffc33b,Wikidata ID,Q64169960
f8819dc5-f203-4367-8dba-753024af412b,Wikidata ID,Q75423967
f881a36e-ed7c-449b-806e-47cb26491300,Old Accession Number,B-33284
f881a36e-ed7c-449b-806e-47cb26491300,Wikidata ID,Q65564342
f881f1d9-b5dd-4f76-b272-ac52787478ef,Wikidata ID,Q75406887
f8820349-97de-466c-b164-3653f4178137,ULAN ID,500467583
f8820349-97de-466c-b164-3653f4178137,Wikidata ID,Q28871217
f882336e-7920-443d-9892-8e57471ae5ba,Wikidata ID,Q74042241
f882893c-b9c1-403d-93c3-763b47b2e45f,Wikidata ID,Q46635045
f88322d5-509d-4c16-8f7f-75766f7378ef,Old Accession Number,I-13690
f88322d5-509d-4c16-8f7f-75766f7378ef,Wikidata ID,Q64558105
f883243e-cd16-4a6c-8a17-5a6906477b04,Old Accession Number,B-28040
f883243e-cd16-4a6c-8a17-5a6906477b04,Wikidata ID,Q65575844
f883529c-4a84-4b65-a7f4-3642b77c0454,Old Accession Number,B-3658
f883529c-4a84-4b65-a7f4-3642b77c0454,Wikidata ID,Q64961541
f8847423-041c-4c49-86af-a0161437943b,Old Accession Number,B-24005
f8847423-041c-4c49-86af-a0161437943b,Wikidata ID,Q65511906
f884fd52-198a-42d4-97ba-eedf1511f7b3,Key Set Number,569
f884fd52-198a-42d4-97ba-eedf1511f7b3,Stieglitz Estate Number,OK 25E
f884fd52-198a-42d4-97ba-eedf1511f7b3,Wikidata ID,Q64037524
f88511d3-6062-4671-8442-1f9e85abc9ee,Old Accession Number,B-10057
f88511d3-6062-4671-8442-1f9e85abc9ee,Wikidata ID,Q65026996
f8856e71-9e08-497b-9f56-343def9ae6c9,Old Accession Number,B-23265
f8856e71-9e08-497b-9f56-343def9ae6c9,Wikidata ID,Q65508849
f88699bb-9636-4ae3-9d50-67ea817ceb62,Wikidata ID,Q74068033
f8870de4-03ba-4807-a964-5720834bdbb3,Old Accession Number,I-17893
f8870de4-03ba-4807-a964-5720834bdbb3,Wikidata ID,Q64573581
f88743e5-5de1-47b1-932b-40e0f1225e6e,Wikidata ID,Q76339534
f88765b3-5432-4c8c-a719-1d0af4834cec,Wikidata ID,Q63860884
f8877f88-b102-45c5-8e70-21907ad1cb02,Wikidata ID,Q76439485
f888cd44-b9af-4208-8499-49a5fd8248ae,Old Accession Number,B-23755
f888cd44-b9af-4208-8499-49a5fd8248ae,Wikidata ID,Q64608092
f888eece-c8ac-4040-9986-ff525b961c40,Wikidata ID,Q76342393
f889523c-2a50-4789-9b3b-17ce7998f417,ULAN ID,500048629
f88a2a81-4e99-45a3-85f1-d2fac456cfc4,Wikidata ID,Q64628013
f88a602a-4651-4070-a693-d3b7ad544ee8,Wikidata ID,Q64627355
f88bf492-6d09-4b34-808c-217dfa1f08cb,Wikidata ID,Q76555483
f88cf1a8-ecc5-44e9-8d97-b57db0079706,Wikidata ID,Q64596112
f88d5bc7-7d32-4d31-a7b6-403bc3564f60,Wikidata ID,Q64613992
f88ed386-5c2f-404f-8d58-bc25c8dd7089,Wikidata ID,Q64156172
f88eeae7-d5a9-4909-a50c-7246bd54b48f,Old Accession Number,553
f88eeae7-d5a9-4909-a50c-7246bd54b48f,Wikidata ID,Q20183269
f88f13c4-c72a-4046-9a00-355e5111b524,Wikidata ID,Q64157518
f88f5762-6d64-45df-bd9e-3af6a182b0fa,Wikidata ID,Q74897139
f88f74f2-179d-456b-8844-abd9c951b249,Wikidata ID,Q75398282
f8915ca0-4d34-445c-90e7-102369a69cf9,Old Accession Number,B-22141
f8915ca0-4d34-445c-90e7-102369a69cf9,Wikidata ID,Q65218921
f8917a9a-7641-49f7-9ab2-f129598567b3,Wikidata ID,Q75397228
f891941f-cd0d-4958-9a1b-da3279463488,Wikidata ID,Q76441260
f891ca6b-64ae-4b76-8b4d-5734df1d2525,Wikidata ID,Q76561801
f892bd45-13da-4b67-b7dc-ca97626bca93,ULAN ID,500006883
f892d598-770b-4175-963d-a307662bb448,Wikidata ID,Q74875422
f892e2ed-4243-4ee1-8807-3001fc6da72b,Wikidata ID,Q76442740
f893d299-1b37-4d79-881e-01f7b8b270cf,Old Accession Number,B-24206
f893d299-1b37-4d79-881e-01f7b8b270cf,Wikidata ID,Q65510572
f895767b-0804-42e2-9753-15fc4343d24e,Wikidata ID,Q64146492
f8958427-5a9f-42fb-b616-83b2f03f81c9,Old Accession Number,B-16971
f8958427-5a9f-42fb-b616-83b2f03f81c9,Wikidata ID,Q65359334
f895d486-13a0-4f38-84eb-7f9a2c375db8,Wikidata ID,Q64593713
f896fbec-75b5-412b-a19f-784945a15045,Wikidata ID,Q64146823
f8970d96-5497-482e-8b1c-39e6ae75e21a,Old Accession Number,B-13740
f8970d96-5497-482e-8b1c-39e6ae75e21a,Wikidata ID,Q65082008
f8983404-a7ac-4af9-a262-30cb1ede6e1d,Old Accession Number,I-1721
f8983404-a7ac-4af9-a262-30cb1ede6e1d,Wikidata ID,Q64538714
f899fcb1-d6a8-4acd-a82c-f07fa1d0f397,Wikidata ID,Q64074109
f899fe8c-c2a3-4084-b4ec-8d395e124c44,ULAN ID,500072450
f899fe8c-c2a3-4084-b4ec-8d395e124c44,Wikidata ID,Q20744110
f89b5ede-c4d2-4458-b93f-e51d6f2e5384,Old Accession Number,I-3171
f89b5ede-c4d2-4458-b93f-e51d6f2e5384,Wikidata ID,Q64581015
f89b9842-e8ed-455a-9d84-10cd76f01726,Old Accession Number,B-7794
f89b9842-e8ed-455a-9d84-10cd76f01726,Wikidata ID,Q65022852
f89bcbb2-9f20-492f-85a1-52ac3717c887,Wikidata ID,Q74046641
f89cabf4-d2c0-41f3-bdd7-ab70b5f53fdc,ULAN ID,500048621
f89cabf4-d2c0-41f3-bdd7-ab70b5f53fdc,Wikidata ID,Q3080662
f89d13bf-8a09-46fe-955b-dfee8bfcc33c,Old Accession Number,B-24909
f89d13bf-8a09-46fe-955b-dfee8bfcc33c,Wikidata ID,Q65508456
f89e0919-08c6-46f6-941e-bafadebae7ef,Wikidata ID,Q64611838
f89e3067-fe8b-4b11-96f8-00a68c8adf73,Old Accession Number,B-24545
f89e3067-fe8b-4b11-96f8-00a68c8adf73,Wikidata ID,Q65512363
f89f860b-a6a4-4e57-8eb4-6aabcdf38d1d,Old Accession Number,1753
f89f860b-a6a4-4e57-8eb4-6aabcdf38d1d,Wikidata ID,Q20192573
f8a0c51c-20da-4705-9134-620bea7994ab,Old Accession Number,B-23883
f8a0c51c-20da-4705-9134-620bea7994ab,Wikidata ID,Q65512157
f8a1866b-4fe4-44ce-8492-24bc6d2441a8,Wikidata ID,Q74888494
f8a1fbae-8664-4a96-9b33-445cd8fe5b64,Wikidata ID,Q76561467
f8a28c21-b33c-4dd0-829e-b1294208f9cd,Old Accession Number,B-33208
f8a28c21-b33c-4dd0-829e-b1294208f9cd,Wikidata ID,Q65576110
f8a35475-d139-4354-9a75-4e9127c8d739,Wikidata ID,Q76340658
f8a3ab18-173e-4cb6-904a-3d120f230e60,Wikidata ID,Q75431553
f8a45dd3-247a-4ee5-b067-914fc6bdc632,Old Accession Number,B-32912
f8a45dd3-247a-4ee5-b067-914fc6bdc632,Wikidata ID,Q65577591
f8a4ca2b-a98e-42b0-94ac-902338aa9f67,Wikidata ID,Q64580091
f8a5a0a6-c6a0-4743-b284-6c549b33d8a5,Wikidata ID,Q64147607
f8a602ad-be1a-44c4-a090-f928a70d7c8e,Wikidata ID,Q76440082
f8a6a1a3-7b25-469d-b5c5-2cea8c348cbe,Old Accession Number,I-15435
f8a6a1a3-7b25-469d-b5c5-2cea8c348cbe,Wikidata ID,Q64617843
f8a7de0b-2fd5-4e4f-8351-8e711a6628e3,Wikidata ID,Q64571025
f8a7f767-c248-4959-acaa-61c03d444edd,Old Accession Number,I-4534
f8a7f767-c248-4959-acaa-61c03d444edd,Wikidata ID,Q64637047
f8a86d71-8dcc-41b2-9070-0bbde8fc88ff,Old Accession Number,A-889
f8a86d71-8dcc-41b2-9070-0bbde8fc88ff,Wikidata ID,Q63847921
f8a8bad7-bb33-4299-a78e-a4181292116c,Wikidata ID,Q76556409
f8a9358c-39bd-4878-b018-00868741fd10,Wikidata ID,Q64161701
f8a95b34-33a6-4862-afa1-c967557a7f8b,Old Accession Number,I-10898
f8a95b34-33a6-4862-afa1-c967557a7f8b,Wikidata ID,Q64557755
f8a9c4e6-79e6-4d70-934d-71f46a4b2d19,Wikidata ID,Q76438938
f8aaa82a-ea41-4650-901b-d1ef2aff71a2,ULAN ID,500355846
f8aaff52-c18c-468a-99e2-8af2a7849523,Wikidata ID,Q64572805
f8ab4635-e93a-4740-9696-8c336b3ce310,Old Accession Number,B-31889
f8ab4635-e93a-4740-9696-8c336b3ce310,Wikidata ID,Q74037972
f8ab9676-2299-4088-8f5e-e84d454c8937,Old Accession Number,2681
f8ab9676-2299-4088-8f5e-e84d454c8937,Wikidata ID,Q20196221
f8ac20d4-f574-47b4-8e07-308123aad044,Old Accession Number,I-12328
f8ac20d4-f574-47b4-8e07-308123aad044,Wikidata ID,Q64561813
f8ad5c3b-ae23-42ce-9516-3068a0a0188e,Wikidata ID,Q64074182
f8afac3d-5ac1-43cd-a056-87d126b61147,Old Accession Number,A-1332
f8afac3d-5ac1-43cd-a056-87d126b61147,Wikidata ID,Q63854603
f8afea0f-46e9-487f-9a43-e146a70965f5,Old Accession Number,A-750
f8afea0f-46e9-487f-9a43-e146a70965f5,Wikidata ID,Q63815172
f8b0751e-87f8-419f-91b5-5f7ccb4be02d,Wikidata ID,Q76354261
f8b12a86-a019-4f00-b37a-af90751c71cf,Wikidata ID,Q64156787
f8b1748b-6df1-4ba3-a7c8-3fa4e32a8e8c,Old Accession Number,B-19209
f8b1748b-6df1-4ba3-a7c8-3fa4e32a8e8c,Wikidata ID,Q65362633
f8b18d9c-65d4-4e9a-9a89-e48f484d4ea8,ULAN ID,500111838
f8b18d9c-65d4-4e9a-9a89-e48f484d4ea8,Wikidata ID,Q361032
f8b20795-15d4-4b97-86a1-3cd845e19f6d,Wikidata ID,Q76439953
f8b3a17c-d811-4170-b828-708e9d81b284,Old Accession Number,B-10160
f8b3a17c-d811-4170-b828-708e9d81b284,Wikidata ID,Q65019262
f8b43c42-7804-4ed7-b145-c792f65969f2,Wikidata ID,Q77261142
f8b488df-a141-448d-83a2-8a6376ab7a56,Old Accession Number,B-7550
f8b488df-a141-448d-83a2-8a6376ab7a56,Wikidata ID,Q65026558
f8b4c5dd-43d6-455d-b89f-823d88716f80,Wikidata ID,Q76454774
f8b7296d-51f0-4ccc-bac6-8635a97a1b13,Wikidata ID,Q76441736
f8b7b364-955a-4e17-ba41-b0215e7647a2,Wikidata ID,Q74886878
f8b7f47f-89c6-4c18-9775-c248e51937cb,Old Accession Number,A-124
f8b7f47f-89c6-4c18-9775-c248e51937cb,Wikidata ID,Q63809488
f8b81d57-c762-4a3a-b29c-cf12f7278f2c,Wikidata ID,Q76561362
f8b89f25-6e22-4fcd-badc-b8e082950f9f,Wikidata ID,Q64630699
f8b8a723-39d9-4ee9-9749-1b9685f5a0f3,Wikidata ID,Q74047389
f8b9af13-e96b-4b54-874e-4849b3849d8f,Wikidata ID,Q76550504
f8ba62c5-8ac2-4a04-afb6-c7a1d18a5a96,Old Accession Number,B-24066
f8ba62c5-8ac2-4a04-afb6-c7a1d18a5a96,Wikidata ID,Q65506620
f8ba6759-bc3f-4e28-aade-b94418ecc0a5,Old Accession Number,B-10811
f8ba6759-bc3f-4e28-aade-b94418ecc0a5,Wikidata ID,Q65022166
