constituentid,text,texttype,year
5993,"Wheelock, Arthur K., Jr. _Flemish Paintings of the Seventeenth Century_. The Collections of the National Gallery of Art Systematic Catalogue. Washington, D.C., 2005: 9.",bibliography,2005
5878,"Wheelock, Arthur K., Jr. _Flemish Paintings of the Seventeenth Century_. The Collections of the National Gallery of Art Systematic Catalogue. Washington, D.C., 2005: 108.",bibliography,2005
5597,"Wheelock, Arthur K., Jr. _Flemish Paintings of the Seventeenth Century_. The Collections of the National Gallery of Art Systematic Catalogue. Washington, D.C., 2005: 5.",bibliography,2005
5651,"Wheelock, Arthur K., Jr. _Flemish Paintings of the Seventeenth Century_. The Collections of the National Gallery of Art Systematic Catalogue. Washington, D.C., 2005: 223.",bibliography,2005
5484,"Wheelock, Arthur K., Jr. _Flemish Paintings of the Seventeenth Century_. The Collections of the National Gallery of Art Systematic Catalogue. Washington, D.C., 2005: 119.",bibliography,2005
5522,"Wheelock, Arthur K., Jr. _Flemish Paintings of the Seventeenth Century_. The Collections of the National Gallery of Art Systematic Catalogue. Washington, D.C., 2005: 111.",bibliography,2005
3626,"Wheelock, Arthur K., Jr. _Flemish Paintings of the Seventeenth Century_. The Collections of the National Gallery of Art Systematic Catalogue. Washington, D.C., 2005: 14.",bibliography,2005
15089,"Wheelock, Arthur K., Jr. _Flemish Paintings of the Seventeenth Century_. The Collections of the National Gallery of Art Systematic Catalogue. Washington, D.C., 2005: 2.",bibliography,2005
6818,"Wheelock, Arthur K., Jr. _Flemish Paintings of the Seventeenth Century_. The Collections of the National Gallery of Art Systematic Catalogue. Washington, D.C., 2005: 107.",bibliography,2005
9895,"Wheelock, Arthur K., Jr. _Flemish Paintings of the Seventeenth Century_. The Collections of the National Gallery of Art Systematic Catalogue. Washington, D.C., 2005: 249.",bibliography,2005
21653,"Wheelock, Arthur K., Jr. _Flemish Paintings of the Seventeenth Century_. The Collections of the National Gallery of Art Systematic Catalogue. Washington, D.C., 2005: 116.",bibliography,2005
27834,"Wheelock, Arthur K., Jr. _Flemish Paintings of the Seventeenth Century_. The Collections of the National Gallery of Art Systematic Catalogue. Washington, D.C., 2005: 140.",bibliography,2005
11231,_New York Times_. 1 February 1941: 17 [obituary of Charles McCann],bibliography,1941
27868,"Wheelock, Arthur K., Jr. _Flemish Paintings of the Seventeenth Century_. The Collections of the National Gallery of Art Systematic Catalogue. Washington, D.C., 2005: 252.",bibliography,2005
5353,"Wiebenson/Baines 1993, p. 416.",bibliography,1993
11359,"Wiebenson/Baines 1993, p. 328.",bibliography,1993
11364,"Wiebenson/Baines 1993, p.354.",bibliography,1993
11367,"Wiebenson/Baines 1993, p. 356.",bibliography,1993
11368,"Wiebenson/Baines 1993, p. 365.",bibliography,1993
11372,"Wiebenson/Baines 1993, p. 367.",bibliography,1993
11377,"Wiebenson/Baines 1993, p. 380.",bibliography,1993
11381,"Wiebenson/Baines 1993, p.398.",bibliography,1993
11382,"Wiebenson/Baines 1993, p. 403.",bibliography,1993
11383,"Wiebenson/Baines 1993, p. 407.",bibliography,1993
11384,"Wiebenson/Baines 1993, p. 409.",bibliography,1993
11387,"Wiebenson/Baines 1993, p. 6.",bibliography,1993
11388,"Wiebenson/Baines 1993, p. 20.",bibliography,1993
11389,"Wiebenson/Baines 1993, p. 25.",bibliography,1993
11390,"Wiebenson/Baines 1993, p. 28.",bibliography,1993
11391,"Wiebenson/Baines 1993, p.42.",bibliography,1993
11392,"Wiebenson/Baines 1993, p. 44.",bibliography,1993
11393,"Wiebenson/Baines 1993, p. 72.",bibliography,1993
11394,"Wiebenson/Baines 1993, p. 85.",bibliography,1993
11395,"Wiebenson/Baines 1993, p. 87.",bibliography,1993
11396,"Wiebenson/Baines 1993, p. 90.",bibliography,1993
11397,"Wiebenson/Baines 1993, p. 100.",bibliography,1993
11398,"Wiebenson/Baines 1993, p. 108.",bibliography,1993
11399,"Wiebenson/Baines 1993, p. 110.",bibliography,1993
11422,"Wiebenson/Baines 1993, p. 430.",bibliography,1993
11440,"Wiebenson/Baines 1993, p. 442.",bibliography,1993
11441,"Wiebenson/Baines 1993, p. 449.",bibliography,1993
11443,"Wiebenson/Baines 1993, p. 452.",bibliography,1993
11444,"Wiebenson/Baines 1993, p. 89.",bibliography,1993
11446,"Wiebenson/Baines 1993, p. 458.",bibliography,1993
11447,"Wiebenson/Baines 1993, p. 460.",bibliography,1993
11449,"Wiebenson/Baines 1993, p. 490.",bibliography,1993
11450,"Wiebenson/Baines 1993, p. 250.",bibliography,1993
11456,"Wiebenson/Baines 1993, p. 482.",bibliography,1993
11457,"Wiebenson/Baines 1993, p. 482.",bibliography,1993
11458,"Wiebenson/Baines 1993, p. 34.",bibliography,1993
11466,"Wiebenson/Baines 1993, p. 192.",bibliography,1993
11467,"Wiebenson/Baines 1993, p. 194.",bibliography,1993
11468,"Wiebenson/Baines 1993, pp. 200, 204.",bibliography,1993
11469,"Wiebenson/Baines 1993, pp. 206, 208.",bibliography,1993
11010,"Wiebenson/Baines 1993, p. 449.",bibliography,1993
11351,"Wiebenson/Baines 1993, p.299.",bibliography,1993
11352,"Wiebenson/Baines 1993, p.302.",bibliography,1993
11353,"Wiebenson/Baines 1993, p.308.",bibliography,1993
11354,"Wiebenson/Baines 1993, p.317.",bibliography,1993
11356,"Wiebenson/Baines 1993, p.320.",bibliography,1993
11358,"Wiebenson/Baines 1993, p. 326.",bibliography,1993
11470,"Wiebenson/Baines 1993, pp. 208, 211.",bibliography,1993
11471,"Wiebenson/Baines 1993, p. 213.",bibliography,1993
11472,"Wiebenson/Baines 1993, p. 215.",bibliography,1993
11473,"Wiebenson/Baines 1993, p. 217.",bibliography,1993
11474,"Wiebenson/Baines 1993, p. 240.",bibliography,1993
11475,"Wiebenson/Baines 1993, p. 243.",bibliography,1993
11477,"Wiebenson/Baines 1993, p. 432.",bibliography,1993
11478,"Wiebenson/Baines 1993, p. 378.",bibliography,1993
11479,"Wiebenson/Baines 1993, p. 438.",bibliography,1993
11499,"Wiebenson/Baines 1993, p. 180.",bibliography,1993
11501,"Wiebenson/Baines 1993, p. 189.",bibliography,1993
11555,"Wiebenson/Baines 1993, p. 260.",bibliography,1993
11556,"Wiebenson/Baines 1993, p. 265.",bibliography,1993
11567,"Wiebenson/Baines 1993, p. 401.",bibliography,1993
11400,"Wiebenson/Baines 1993, p. 112.",bibliography,1993
11403,"Wiebenson/Baines 1993, p. 122.",bibliography,1993
11404,"Wiebenson/Baines 1993, p. 124.",bibliography,1993
11406,"Wiebenson/Baines 1993, p. 126.",bibliography,1993
11408,"Wiebenson/Baines 1993, p. 130.",bibliography,1993
11409,"Wiebenson/Baines 1993, p. 361.",bibliography,1993
11410,"Wiebenson/Baines 1993, p. 136.",bibliography,1993
11413,"Wiebenson/Baines 1993, p. 152.",bibliography,1993
11414,"Wiebenson/Baines 1993, p. 162.",bibliography,1993
11415,"Wiebenson/Baines 1993, p. 176.",bibliography,1993
11416,"Wiebenson/Baines 1993, p. 418.",bibliography,1993
1397,"Johnston, Elizabeth. _Paintings by Joseph Highmore 1692-1780_. Exh. cat. Iveagh Bequest, Kenwood, London, 1963.",bibliography,1963
1708,"_Matteo di Giovanni e la pala d'altare nel senese e nell' aretino, 1450-1500_. Proceedings of a Symposium held in Sansepolcro, 1998. Ed. D. Gasparotto and S. Magnani. Montepulciano, 2002.",bibliography,2002
1951,"Gaskell, Ivan and Michiel Jonker, eds. _Vermeer Studies_.  Studies in the History of Art_ 55, Symposium Papers 33. Washington, D.C., 1998.",bibliography,1998
1209,"Champfleury [pseud. Jules François Félix Husson]. ""Honoré Daumier."" _Exposition des peintures et dessins de H. Daumier_. Exh. cat. Galeries Durand-Ruel, Paris, 1878: 1-45.",bibliography,1878
9565,"_Catalogue of Specimens of Hispano-Moresque and Maiolica Pottery_.  Exh. cat.  London, Burlington Fine Arts Club, 1887: no. 292 (as lent by ""Mr. Natorp"").",bibliography,1887
6718,"Vitry, Paul. _Exposition d'oeuvres du sculpteur Chinard de Lyon (1756-1812) au Pavillon de Marsan (Palais du Louvre)_. Exh. cat. Union centrale des Arts Decoratifs, Paris, 1909.",bibliography,1909
1452,"_One Hundred Early American Paintings_. Exh. cat. Ehrich Galleries, New York, 1918, 64-65.",bibliography,1918
10444,"_XV-XVIII Century Rugs: The Private Collection of Messrs. Vitall and Leopold Benguiat_. Exh. Cat. American Art Association, New York, 1925",bibliography,1925
8385,"Kleinberger Galleries, F. _Loan Exhibition of Flemish Primitives_. Exh. cat. New York, 1929: no. 85.",bibliography,1929
9568,"_Le dessin français dans les collections du XVIIIe siècle_.  Exh. cat. [Organized by the _Gazette des beaux-arts_ and _Beaux-arts_.]  Paris, June-July 1935: 27-42ff.",bibliography,1935
949,"_Frank W. Benson; Edmund C. Tarbell: Exhibition of Paintings, Drawings and Prints_. Exh. cat. Museum of Fine Arts, Boston, 1938.",bibliography,1938
5521,"_William Dunlap, Painter and Critic: Reflections of American Painting of a Century Ago_. Exh. cat. Addison Gallery of American Art, Phillips Academy, Andover, Massachusetts, 1939.",bibliography,1939
10325,"_Masterpieces in the Collection of George Blumenthal_. Exh. cat. Metropolitan Museum of Art, New York, 1943.",bibliography,1943
2246,"Kirstein, Lincoln. _William Rimmer: 1816-1879_. Exh. cat. Whitney Museum of American Art, New York, 1946.",bibliography,1946
972,"Goodrich, Lloyd. _Ralph Albert Blakelock Centenary Exhibition_. Exh. cat. Whitney Museum of American Art, New York, 1947.",bibliography,1947
1780,"Frankenstein, Alfred. _John F. Peto_. Exh. cat. Brooklyn Museum and Brooklyn Institute of Arts and Sciences, New York, 1950.",bibliography,1950
13867,"_Donations de D. David-Weill au Musées français_, Exh. Cat. Orangerie des Tuileries, Paris, 1953",bibliography,1953
1874,"_Mostra di Luca Signorelli_. Exh. cat. Cortona and Florence. Florence, 1953.",bibliography,1953
1735,"Thomas, David. _George Morland_. Exh. cat. Tate Gallery, London, 1954.",bibliography,1954
1230,"Berti, Luciano. ""Notizia di Domenico Veneziano."" In _Mostra di quattro maestri del primo rinascimento_. Exh. cat. Palazzo Strozzi. 2nd ed. Florence, 1954: 79-83.",bibliography,1954
1096,"_Mostra dei Carracci_. Exh. cat. Palazzo dell'Archiginnasio, Bologna, 1956.",bibliography,1956
1811,"Baxandall, David. _Raeburn_. Exh. cat. National Gallery of Scotland, Edinburgh, 1956.",bibliography,1956
9266,"O'Neal, William B.  _John Toole_ Exh. cat..  University of Virginia Museum of Fine Arts, Charlottesville, Virginia, 1956.",bibliography,1956
23037,"_Adrian Coorte: Stillevenschilder_. Exh. cat. Dordrechts Museum, 1958.",bibliography,1958
1817,"_Henry Ward Ranger Centennial Exhibition, 1858-1958_. Exh. cat. The National Academy of Design, New York, 1958.",bibliography,1958
1901,"Nieuwenhuis, Domela, Peder Niels Hjalmar, and Anton van Duinkerken. _Jan Steen_. Exh. cat. Royal Picture Gallery Mauritshuis, The Hague, 1958.",bibliography,1958
1977,"Woodward, John. _Sir David Wilkie R.A._. Exh. cat. Royal Academy of Arts, London, 1958.",bibliography,1958
1443,"_Hans Baldung Grien_. Exh. cat. Staatliche Kunsthalle, Karlsruhe, 1959.",bibliography,1959
323,"_Hans Baldung Grien_. Exh. cat. Staatliche Kunsthalle, Karlsruhe, 1959.",bibliography,1959
1921,"Testori, Giovanni. _Tanzio da Varallo_. Exh. cat. Palazzo Madama, Turin, 1959.",bibliography,1959
1760,"Kuznetsov, Yury U. _Adrian fan Ostade_. Edited by Vladimir F. Levinson-Lessinga. Exh. cat. State Hermitage Museum. Saint Petersburg, 1960.
",bibliography,1960
1720,"_Dessins de Jean-François Millet_. Exh. cat. Louvre, Paris, 1960.",bibliography,1960
1400,"_Die Malerfamilie Holbein in Basel_. Exh. cat. Kunstmuseum, Basel, 1960.",bibliography,1960
1292,"Ellis, Colin D. B. _John Ferneley 1782-1860_. Exh. cat. Leicester Museums and Art Gallery, Leicester, 1960.",bibliography,1960
1209,"Bowness, Alan, and Karl Eric Maison. _Daumier: Paintings and Drawings_. Exh. cat. Victoria and Albert Museum, London, 1961.",bibliography,1961
1835,"Johnston, Elisabeth. _George Romney, Paintings and Drawings_. Exh. cat. Iveagh Bequest, Kenwood, London, 1961.",bibliography,1961
1863,"_Meister am Albrecht Dürer_. Exh. cat. Germanisches Nationalmuseum, Nuremberg, 1961.",bibliography,1961
1846,"Herbert, Robert L. _Barbizon Revisited_. Exh. cat. Museum of Fine Arts, Boston, 1962: 23-24, 27-29, 48, 54, 175-190, nos. 82-101.",bibliography,1962
2967,"Hayes, John. _Barker of Bath_. Exh. cat. Victoria Art Gallery, Bath, 1962.",bibliography,1962
1369,"Slive, Seymour. _Frans Hals: Exhibition on the Occasion of the Centenary of the Municipal Museum at Haarlem, 1862-1962_. Exh. cat. Frans Halsmuseum, Haarlem, 1962.",bibliography,1962
1784,"_Arte in Valdelsa, dal sec. XII al sec. XVIII_. Ed. Paolo Dal Poggetto. Exh. cat. Palazzo Pretorio, Certaldo, 1963.",bibliography,1963
1299,"Black, Mary C. _Erastus Salisbury Field, 1805-1900_. Exh. cat. Abby Aldrich Rockefeller Folk Art Center, Williamsburg, 1963.",bibliography,1963
2707,"Pilo, Giuseppe Maria and Rodolfo Pallucchini. _Marco Ricci_. Exh. cat. Palazzo Sturm, Bassano del Grappa. Venice, 1963.",bibliography,1963
1717,"Van Wessem, J. N., and Lucia Thyssen. _Gabriel Metsu_. Exh. cat. Stedelijk Museum ""De Lakenhal,"" Leiden, 1966.",bibliography,1966
1939,"Gowing, Lawrence. _Turner: Imagination and Reality_. Exh. cat. Museum of Modern Art, New York, 1966.",bibliography,1966
6397,"_George Henry Durrie: Connecticut Artist, 1820-1863_. Exh. cat. New Haven Colony Historical Society, Connecticut, 1966 (intro. by Colin Simkin).",bibliography,1966
10244,"Pickvance, Ronald. _A Man of Influence: Alex Reid 1854-1928_. Exh. cat. Edinburgh, 1967.",bibliography,1967
1642,"_Benjamin Marshall_. Exh. cat. Leicester Museums, Leicester, 1967.",bibliography,1967
1411,"Ternois, Daniel, et. al. _Ingres_. Exh. cat. Petit Palais, Paris, 1967.",bibliography,1967
1846,"_Théodore Rousseau (1812-1867)_. Exh. cat. Louvre, Paris, 1967.",bibliography,1967
1975,"_Irving R. Wiles 1861-1948_. Exh. cat. Chapellier Galleries, New York, 1967 (catalogue by Nelson C. White).",bibliography,1967
1984,"Olpin, Robert Spencer. _Alexander Helwig Wyant, 1836-1892_. Exh. cat. Utah Museum of Fine Arts, Salt Lake City, 1968.",bibliography,1968
1191,"Bermingham, Peter. _Jasper F. Cropsey: A Retrospective View of America's Painter of Autumn_. Exh. cat. University of Maryland, College Park, 1968.",bibliography,1968
3842,"Hawcroft, Francis W. _John Crome 1768-1821_. Exh. cat. Norwich Castle Museum; Tate Gallery. London, 1968.",bibliography,1968
1399,"Armstrong, Thomas. _Pennsylvania Almshouse Painters_. Exh. cat. Abby Aldrich Rockefeller Folk Art Center, Williamsburg, 1968.",bibliography,1968
27747,"Hughes-Hartman, George. _Pictures from Locko Park, Derbyshire_. Exh. cat. Nottingham University Art Gallery, 1968",bibliography,1968
27748,"Hughes-Hartman, George. _Pictures from Locko Park, Derbyshire_. Exh. cat. Nottingham University Art Gallery, 1968",bibliography,1968
27749,"Hughes-Hartman, George. _Pictures from Locko Park, Derbyshire_. Exh. cat. Nottingham University Art Gallery, 1968",bibliography,1968
1781,"Holdridge, Barbara C., and Lawrence B. Holdridge. _Ammi Phillips: Portrait Painter 1788-1865_. Exh. cat. Museum of American Folk Art, New York, 1969.",bibliography,1969
1703,"_Anonieme Vlaamse Primitieven_. Exh. cat. Groeningemuseum, Bruges, 1969: 47-54.",bibliography,1969
2262,"Dryfhout, John H., and Beverly Cox. _Augustus Saint-Gaudens. The Portrait Reliefs_. Exh. cat. National Portrait Gallery, Washington, D.C. New York, 1969.",bibliography,1969
